Date,Adj Close,Close,High,Low,Open,Volume
2024-03-22,112.05011749267578,117.4800033569336,118.3499984741211,116.55999755859375,118.30000305175781,3825604
2024-03-25,113.29956817626953,118.79000091552734,118.98999786376953,117.48999786376953,118.25,1974708
2024-03-26,113.11834716796875,118.5999984741211,119.48500061035156,118.56999969482422,118.9000015258789,1676353
2024-03-27,114.45364379882812,120.0,120.19000244140625,118.51000213623047,118.7699966430664,2340622
2024-03-28,114.77792358398438,120.33999633789062,120.55999755859375,119.4000015258789,120.55999755859375,2679602
2024-04-02,114.5204086303711,120.06999969482422,120.5999984741211,119.30000305175781,119.4000015258789,2314881
2024-04-03,112.36486053466797,117.80999755859375,119.93000030517578,117.63999938964844,119.62999725341797,2016061
2024-04-04,112.8799057006836,118.3499984741211,119.06999969482422,117.97000122070312,118.5999984741211,1282364
2024-04-05,112.58423614501953,118.04000091552734,118.16999816894531,116.62999725341797,117.06999969482422,1387617
2024-04-08,112.72731018066406,118.19000244140625,119.0199966430664,117.69999694824219,118.77999877929688,1168997
2024-04-09,113.64292907714844,119.1500015258789,119.1500015258789,118.4800033569336,118.72000122070312,949230
2024-04-10,112.74637603759766,118.20999908447266,119.20999908447266,117.9800033569336,119.1500015258789,1720573
2024-04-11,111.41108703613281,116.80999755859375,116.98999786376953,116.0999984741211,116.33999633789062,1787099
2024-04-12,110.86742401123047,116.23999786376953,116.69000244140625,116.01000213623047,116.37000274658203,1381123
2024-04-15,109.34138488769531,114.63999938964844,115.30000305175781,114.29499816894531,115.19999694824219,2434316
2024-04-16,107.01415252685547,112.19999694824219,113.73999786376953,111.62999725341797,113.58000183105469,3022718
2024-04-17,106.76617431640625,111.94000244140625,112.80000305175781,111.94000244140625,112.16000366210938,1405392
2024-04-18,107.51966094970703,112.7300033569336,113.16000366210938,111.7300033569336,111.7300033569336,1583905
2024-04-19,106.68987274169922,111.86000061035156,112.51000213623047,109.94000244140625,111.6500015258789,3479032
2024-04-22,107.66272735595703,112.87999725341797,113.68000030517578,112.38999938964844,113.08999633789062,1916178
2024-04-23,109.2841567993164,114.58000183105469,114.58000183105469,113.69999694824219,114.0,1197831
2024-04-24,109.68474578857422,115.0,115.8499984741211,115.0,115.5,1600191
2024-04-26,107.76763916015625,112.98999786376953,114.55999755859375,112.7699966430664,114.44999694824219,1672386
2024-04-29,108.57835388183594,113.83999633789062,114.19999694824219,113.66000366210938,114.0,1374832
2024-04-30,109.24600219726562,114.54000091552734,114.54000091552734,113.41999816894531,113.6500015258789,1315376
2024-05-01,108.65465545654297,113.91999816894531,114.11000061035156,113.0,113.5999984741211,1092138
2024-05-02,109.68474578857422,115.0,115.83999633789062,114.0199966430664,114.69000244140625,1545052
2024-05-03,109.90411376953125,115.2300033569336,115.76000213623047,114.73999786376953,115.76000213623047,1212181
2024-05-06,111.20124816894531,116.58999633789062,116.58999633789062,115.77999877929688,116.01000213623047,1426516
2024-05-07,113.49987030029297,119.0,119.0,116.88999938964844,117.56999969482422,2692665
2024-05-08,114.2056655883789,119.73999786376953,119.9000015258789,118.45999908447266,119.5,2104415
2024-05-09,111.67813873291016,117.08999633789062,119.69999694824219,117.08999633789062,119.69999694824219,1837558
2024-05-10,112.10734558105469,117.54000091552734,118.3499984741211,117.25,117.70999908447266,1483110
2024-05-13,113.61431884765625,119.12000274658203,119.12000274658203,117.05999755859375,117.54000091552734,1751999
2024-05-14,113.81461334228516,119.33000183105469,119.33000183105469,118.53500366210938,118.69999694824219,1472592
2024-05-15,114.38687896728516,119.93000030517578,120.06999969482422,119.27999877929688,119.5,1820801
2024-05-16,116.60918426513672,122.26000213623047,122.55000305175781,120.19999694824219,121.0,3208604
2024-05-17,115.44557189941406,121.04000091552734,121.79000091552734,120.33999633789062,121.5,3747916
2024-05-20,116.14183807373047,121.7699966430664,121.86000061035156,120.94999694824219,121.0,1224873
2024-05-21,116.1609115600586,121.79000091552734,121.79000091552734,120.91999816894531,121.69000244140625,1554701
2024-05-22,115.88431549072266,121.5,122.3499984741211,121.30000305175781,122.06999969482422,1428336
2024-05-23,115.14990997314453,120.7300033569336,121.0,120.2300033569336,120.72000122070312,1535204
2024-05-24,113.3758773803711,118.87000274658203,119.5,118.08000183105469,119.0199966430664,1902826
2024-05-27,114.54901885986328,120.0999984741211,120.33000183105469,119.7300033569336,119.7300033569336,1111552
2024-05-28,114.74931335449219,120.30999755859375,120.33000183105469,119.51000213623047,120.08999633789062,1699877
2024-05-29,112.870361328125,118.33999633789062,119.48999786376953,117.88999938964844,119.37999725341797,1768394
2024-05-30,112.53654479980469,117.98999786376953,118.41999816894531,116.63999938964844,117.0999984741211,1327847
2024-05-31,114.01490783691406,119.54000091552734,119.54000091552734,118.52999877929688,118.80000305175781,3397759
2024-06-03,115.68402099609375,121.29000091552734,121.29000091552734,120.22000122070312,120.33999633789062,1686338
2024-06-04,116.79994201660156,122.45999908447266,122.48999786376953,121.05000305175781,121.1500015258789,2230997
2024-06-05,117.76326751708984,123.47000122070312,123.94999694824219,122.81999969482422,123.16999816894531,2389848
2024-06-06,119.07947540283203,124.8499984741211,125.97000122070312,124.20999908447266,124.5,2636419
2024-06-07,119.74713134765625,125.55000305175781,125.55000305175781,124.08000183105469,125.0,1414714
2024-06-11,119.15577697753906,124.93000030517578,125.02999877929688,123.72000122070312,124.05000305175781,2514626
2024-06-12,118.3641357421875,124.0999984741211,124.59500122070312,123.4000015258789,124.3499984741211,1809137
2024-06-13,119.68035888671875,125.4800033569336,125.69000244140625,124.9000015258789,125.33000183105469,2582193
2024-06-14,119.5182113647461,125.30999755859375,125.5999984741211,124.8499984741211,125.36000061035156,1597350
2024-06-17,119.68989562988281,125.48999786376953,125.5999984741211,124.76000213623047,124.98999786376953,1531082
2024-06-18,122.06481170654297,127.9800033569336,127.98999786376953,126.19999694824219,126.58000183105469,2236320
2024-06-19,121.07288360595703,126.94000244140625,127.87999725341797,126.7699966430664,127.79000091552734,2012104
2024-06-20,121.84544372558594,127.75,127.83999633789062,126.52999877929688,126.6500015258789,3548847
2024-06-21,121.77867889404297,127.68000030517578,128.25,125.9000015258789,128.0,7145883
2024-06-24,120.9393539428711,126.80000305175781,127.98999786376953,126.80000305175781,127.5999984741211,1767854
2024-06-25,122.68476867675781,128.6300048828125,128.67999267578125,127.51000213623047,128.11000061035156,2092832
2024-06-26,121.03472900390625,126.9000015258789,128.08999633789062,126.63500213623047,127.63999938964844,1900389
2024-06-27,120.36708068847656,126.19999694824219,126.19999694824219,124.3499984741211,125.0,2021794
2024-06-28,121.49253845214844,127.37999725341797,127.61000061035156,126.2699966430664,127.0,2190551
2024-07-01,120.36708068847656,126.19999694824219,126.52999877929688,125.43000030517578,126.44000244140625,1585105
2024-07-02,119.85205078125,125.66000366210938,126.19999694824219,125.4000015258789,125.80000305175781,1457744
2024-07-03,119.58497619628906,125.37999725341797,126.44000244140625,124.80000305175781,126.2300033569336,1441307
2024-07-04,121.95036315917969,127.86000061035156,127.86000061035156,126.19000244140625,126.51000213623047,1394064
2024-07-05,121.2254867553711,127.0999984741211,127.8499984741211,126.6500015258789,127.58000183105469,1084617
2024-07-08,120.62460327148438,126.47000122070312,127.16999816894531,126.08999633789062,126.9000015258789,1027669
2024-07-09,122.74198913574219,128.69000244140625,128.97000122070312,126.9800033569336,127.5,1781761
2024-07-10,122.59892272949219,128.5399932861328,128.5399932861328,127.26000213623047,128.0,1246766
2024-07-11,123.91514587402344,129.9199981689453,130.3000030517578,129.3000030517578,130.1699981689453,1598054
2024-07-12,125.57471466064453,131.66000366210938,131.83999633789062,129.88999938964844,130.8000030517578,1965561
2024-07-15,126.55712127685547,132.69000244140625,133.3000030517578,131.89999389648438,132.75,1364623
2024-07-16,126.31867218017578,132.44000244140625,133.0800018310547,132.02000427246094,132.42999267578125,1732649
2024-07-17,127.32968139648438,133.5,134.25,132.0,132.5,1919380
2024-07-18,126.52851104736328,132.66000366210938,134.0,131.91000366210938,133.24000549316406,2061262
2024-07-19,125.5461196899414,131.6300048828125,131.6300048828125,130.39999389648438,130.86000061035156,4022762
2024-07-22,125.59379577636719,131.67999267578125,131.67999267578125,130.17999267578125,130.50999450683594,1192662
2024-07-23,126.9863052368164,133.13999938964844,133.30999755859375,132.10000610351562,132.58999633789062,1351942
2024-07-24,126.64295196533203,132.77999877929688,133.10000610351562,132.27000427246094,132.60000610351562,1130255
2024-07-25,126.47127532958984,132.60000610351562,132.60000610351562,131.1999969482422,131.35000610351562,1796200
2024-07-26,126.9863052368164,133.13999938964844,133.4600067138672,132.52999877929688,133.36000061035156,1901929
2024-07-29,128.6649627685547,134.89999389648438,134.89999389648438,133.8000030517578,133.8300018310547,1391737
2024-07-30,129.66644287109375,135.9499969482422,135.9499969482422,133.2899932861328,133.50999450683594,1937077
2024-07-31,131.13525390625,137.49000549316406,137.52999877929688,135.60000610351562,136.33999633789062,2235562
2024-08-01,129.97166442871094,136.27000427246094,138.24000549316406,136.27000427246094,138.2100067138672,1586163
2024-08-02,126.33776092529297,132.4600067138672,134.25,131.66000366210938,133.5,3839143
2024-08-05,119.11763000488281,124.88999938964844,130.77999877929688,124.88999938964844,130.60000610351562,3591234
2024-08-06,121.78822326660156,127.69000244140625,128.4199981689453,125.5,125.5,2570052
2024-08-07,121.45438385009766,127.33999633789062,128.2100067138672,126.7300033569336,126.87999725341797,1843515
2024-08-08,123.14258575439453,129.11000061035156,129.11000061035156,126.95999908447266,127.3499984741211,1663083
2024-08-09,123.562255859375,129.5500030517578,130.22999572753906,128.8800048828125,130.0,1941651
2024-08-12,124.49695587158203,130.52999877929688,131.0399932861328,130.14999389648438,130.6999969482422,886756
2024-08-13,126.39498138427734,132.52000427246094,132.52000427246094,130.22999572753906,130.42999267578125,1465262
2024-08-14,128.00686645507812,134.2100067138672,134.58999633789062,132.7100067138672,134.5,1734568
2024-08-15,128.6649627685547,134.89999389648438,136.08999633789062,133.94000244140625,134.0,2248327
2024-08-16,131.7456817626953,138.1300048828125,138.1300048828125,136.5399932861328,137.0399932861328,4427410
2024-08-19,132.8139190673828,139.25,139.25,137.3699951171875,137.72000122070312,1937287
2024-08-20,133.1477508544922,139.60000610351562,141.33999633789062,139.02499389648438,140.25,1651316
2024-08-21,132.10858154296875,136.02999877929688,138.3699951171875,135.64999389648438,138.22000122070312,3533301
2024-08-22,132.52618408203125,136.4600067138672,136.99000549316406,135.97999572753906,136.9499969482422,1565951
2024-08-23,132.85638427734375,136.8000030517578,136.8000030517578,135.85000610351562,136.39999389648438,1738992
2024-08-26,134.80844116210938,138.80999755859375,139.2899932861328,137.17999267578125,137.50999450683594,1888745
2024-08-27,133.46823120117188,137.42999267578125,138.49000549316406,136.8000030517578,138.33999633789062,2163558
2024-08-28,134.57537841796875,138.57000732421875,138.57000732421875,136.1999969482422,136.9499969482422,2608279
2024-08-29,134.79873657226562,138.8000030517578,139.3300018310547,138.02999877929688,138.35000610351562,2115830
2024-08-30,135.4785614013672,139.5,139.8800048828125,139.0,139.4499969482422,4322628
2024-09-02,137.68312072753906,141.77000427246094,141.8699951171875,138.6699981689453,139.35000610351562,1751323
2024-09-03,139.2467041015625,143.3800048828125,143.3800048828125,141.4499969482422,141.63999938964844,1892624
2024-09-04,135.9058837890625,139.94000244140625,141.57000732421875,139.0449981689453,141.5,2211376
2024-09-05,137.27523803710938,141.35000610351562,141.85000610351562,140.33999633789062,140.6300048828125,1585378
2024-09-06,139.3341064453125,143.47000122070312,144.25,141.39999389648438,141.77999877929688,2666532
2024-09-09,138.8291015625,142.9499969482422,143.0,140.5,140.8699951171875,1988596
2024-09-10,139.62545776367188,143.77000427246094,145.24000549316406,143.19000244140625,144.05999755859375,2029126
2024-09-11,136.98387145996094,141.0500030517578,143.49000549316406,140.7899932861328,143.39999389648438,2649391
2024-09-12,138.8388214111328,142.9600067138672,143.07000732421875,141.66000366210938,141.9600067138672,1811911
2024-09-13,137.5665740966797,141.64999389648438,143.5800018310547,140.94000244140625,143.39999389648438,1991893
2024-09-16,138.8679656982422,142.99000549316406,143.1199951171875,141.85000610351562,142.0500030517578,1751879
2024-09-17,138.91648864746094,143.0399932861328,144.0,143.02999877929688,144.0,1556054
2024-09-18,139.1884307861328,143.32000732421875,143.75,142.36000061035156,142.64999389648438,1505418
2024-09-19,139.86827087402344,144.02000427246094,145.0,143.17999267578125,144.5,3443075
2024-09-20,140.33441162109375,144.5,144.8300018310547,143.57000732421875,144.5,6443818
2024-09-23,138.28524780273438,142.38999938964844,143.7899932861328,142.30999755859375,143.5500030517578,1459099
2024-09-24,134.08006286621094,138.05999755859375,142.88999938964844,138.05999755859375,142.50999450683594,3339377
2024-09-25,131.00144958496094,134.88999938964844,138.44000244140625,134.5,138.0,3752515
2024-09-26,130.47702026367188,134.35000610351562,136.49000549316406,133.4199981689453,135.99000549316406,2993957
2024-09-27,130.29249572753906,134.16000366210938,134.5,133.0,134.3000030517578,2154557
2024-09-30,131.48704528808594,135.38999938964844,136.11000061035156,134.32000732421875,134.5,3416736
2024-10-01,129.4961395263672,133.33999633789062,135.0,132.67999267578125,135.0,1744679
2024-10-02,130.32162475585938,134.19000244140625,134.19000244140625,132.10000610351562,132.16000366210938,2344849
2024-10-03,130.72952270507812,134.61000061035156,135.39999389648438,134.25,135.39999389648438,1851459
2024-10-04,128.91343688964844,132.74000549316406,133.5,132.52000427246094,133.10000610351562,1502412
2024-10-07,130.88491821289062,134.77000427246094,135.0800018310547,133.1300048828125,133.82000732421875,934904
2024-10-08,131.0791473388672,134.97000122070312,136.02999877929688,133.50999450683594,134.3699951171875,1587040
2024-10-09,131.72012329101562,135.6300048828125,136.5749969482422,135.60000610351562,136.47999572753906,1218703
2024-10-10,132.26397705078125,136.19000244140625,136.9499969482422,135.82000732421875,136.66000366210938,1622621
2024-10-11,131.72982788085938,135.63999938964844,136.07000732421875,134.8800048828125,135.8800048828125,1423248
2024-10-14,132.87582397460938,136.82000732421875,137.1999969482422,136.02999877929688,136.89999389648438,1020864
2024-10-15,135.27459716796875,139.2899932861328,139.69000244140625,137.9499969482422,138.41000366210938,1849572
2024-10-16,135.76991271972656,139.8000030517578,140.27000427246094,138.39999389648438,138.89999389648438,1708261
2024-10-17,137.90647888183594,142.0,142.0,140.35000610351562,141.3000030517578,3271793
2024-10-18,138.73199462890625,142.85000610351562,142.85000610351562,141.4600067138672,141.89999389648438,3075255
2024-10-21,140.28585815429688,144.4499969482422,144.4499969482422,143.10000610351562,143.5,1753172
2024-10-22,137.15869140625,141.22999572753906,143.9199981689453,141.00999450683594,143.11000061035156,1577016
2024-10-23,137.6928253173828,141.77999877929688,141.92999267578125,140.57000732421875,140.66000366210938,741238
2024-10-24,139.29525756835938,143.42999267578125,144.0,141.36000061035156,141.75999450683594,1337219
2024-10-25,139.86827087402344,144.02000427246094,144.1699981689453,142.8300018310547,143.77000427246094,1271615
2024-10-28,138.74169921875,142.86000061035156,144.1199951171875,142.22999572753906,144.0,1013407
2024-10-29,140.01393127441406,144.1699981689453,144.47999572753906,142.99000549316406,143.39999389648438,1941541
2024-10-30,138.80967712402344,142.92999267578125,144.0,141.8000030517578,144.0,1231647
2024-10-31,138.63485717773438,142.75,143.64999389648438,141.64999389648438,142.22999572753906,2175927
2024-11-01,137.993896484375,142.08999633789062,142.22000122070312,140.39999389648438,141.64999389648438,1495906
2024-11-04,140.18875122070312,144.35000610351562,144.44000244140625,141.02999877929688,142.88999938964844,1396336
2024-11-05,139.7031707763672,143.85000610351562,144.39999389648438,142.8000030517578,144.35000610351562,1165546
2024-11-06,141.26675415039062,145.4600067138672,145.60000610351562,144.32000732421875,144.5,1384689
2024-11-07,143.0148468017578,147.25999450683594,147.25999450683594,143.89999389648438,145.99000549316406,1775473
2024-11-08,145.01547241210938,149.32000732421875,149.72999572753906,147.41000366210938,148.41000366210938,1953987
2024-11-11,145.47190856933594,149.7899932861328,150.34500122070312,148.86000061035156,149.3000030517578,2056899
2024-11-12,145.9186553955078,150.25,150.85000610351562,148.75,150.60000610351562,1574831
2024-11-13,145.3068084716797,149.6199951171875,149.6199951171875,147.64999389648438,148.0500030517578,1812592
2024-11-14,148.43399047851562,152.83999633789062,152.83999633789062,150.42999267578125,150.88999938964844,1822727
2024-11-15,150.65797424316406,155.1300048828125,154.94500732421875,152.52999877929688,154.0,2493400
2024-11-18,148.6088104248047,153.02000427246094,153.88999938964844,152.0500030517578,153.3800048828125,2012422
2024-11-19,151.1241455078125,155.61000061035156,157.27999877929688,152.4199981689453,153.0,2361297
2024-11-20,151.8719482421875,156.3800048828125,156.88999938964844,155.13999938964844,155.61000061035156,1749644
2024-11-21,151.73599243164062,156.24000549316406,157.0500030517578,154.8800048828125,156.6699981689453,1859501
2024-11-22,154.445556640625,159.02999877929688,159.16000366210938,156.63999938964844,157.00999450683594,3988790
2024-11-25,155.5235595703125,160.13999938964844,160.27000427246094,158.33999633789062,160.0,3945712
2024-11-26,150.00730895996094,154.4600067138672,160.0,154.10000610351562,160.0,2006021
2024-11-27,153.02764892578125,157.57000732421875,157.8000030517578,155.89500427246094,156.0,1932684
2024-11-28,154.00852966308594,158.5800018310547,159.4499969482422,158.0399932861328,158.52999877929688,1379244
2024-11-29,154.00852966308594,158.5800018310547,158.5800018310547,156.50999450683594,157.0,2141565
2024-12-02,153.6297607421875,158.19000244140625,159.5,157.5800018310547,159.5,1160349
2024-12-03,153.23158264160156,157.77999877929688,159.19000244140625,157.77999877929688,158.50999450683594,1926463
2024-12-04,152.4060821533203,156.92999267578125,157.32000732421875,156.13999938964844,156.77999877929688,1233214
2024-12-05,153.435546875,157.99000549316406,158.39999389648438,157.67999267578125,158.25,1357790
2024-12-06,152.53233337402344,157.05999755859375,158.97999572753906,157.05999755859375,158.67999267578125,1645382
2024-12-09,154.78546142578125,159.3800048828125,159.3800048828125,155.9199981689453,157.0,1679852
2024-12-10,153.08592224121094,157.6300048828125,158.35000610351562,155.4499969482422,158.3000030517578,2413796
2024-12-11,152.97909545898438,157.52000427246094,158.1199951171875,156.41000366210938,157.9199981689453,1478648
2024-12-12,152.97909545898438,157.52000427246094,158.52999877929688,157.1199951171875,157.69000244140625,1065886
2024-12-13,153.64920043945312,158.2100067138672,158.27999877929688,156.3000030517578,157.0,1347793
2024-12-16,154.06678771972656,158.63999938964844,158.92999267578125,157.6300048828125,158.3000030517578,1709323
2024-12-17,156.48501586914062,161.1300048828125,161.2949981689453,158.0,158.61000061035156,2381043
2024-12-18,155.12538146972656,159.72999572753906,161.3699951171875,159.02999877929688,161.10000610351562,1827986
2024-12-19,151.49319458007812,155.99000549316406,157.44500732421875,155.5,157.0,3458022
2024-12-20,145.92837524414062,150.25999450683594,155.72999572753906,150.25999450683594,155.57000732421875,7340421
2024-12-23,150.220947265625,154.67999267578125,154.67999267578125,151.50999450683594,151.99000549316406,1324530
2024-12-24,150.64825439453125,155.1199951171875,155.47000122070312,153.8699951171875,154.3800048828125,679055
2024-12-27,151.70684814453125,156.2100067138672,156.2100067138672,154.72000122070312,155.64999389648438,1175643
2024-12-30,150.60943603515625,155.0800018310547,155.72999572753906,154.07000732421875,155.4199981689453,817557
